Date,US_dollar,Euro,Japanese_yen,Canadian_dollar,Indian_rupee,Chinese_renmimbi,Indonesian_rupiah,UAE_dirham,Thai_baht,Vietnamese_dong,Egyptian_pound,Korean_won,Russian_ruble,SouthAfrican_rand,Australian_dollar
7/24/1998,294.6,267.7,"41,488.50",441.6,"12,527.90","2,439.20","4,153,857.90","1,082.00","12,049.10","3,827,446.70","1,009.30","366,997.80","1,847.20","1,822.10",474.1
7/27/1998,290.7,264.5,"41,339.10",437,"12,368.60","2,406.60","4,054,566.10","1,067.60","11,938.40","3,775,431.10",995.2,"351,686.40","1,823.10","1,820.60",476.4
7/28/1998,290.6,263.5,"41,185.30",436.5,"12,361.40","2,406.10","3,952,158.00","1,067.40","11,885.50","3,775,620.80",992.1,"365,284.00","1,823.30","1,816.30",475.4
7/29/1998,290.8,263.4,"41,471.10",436.9,"12,349.60","2,407.40","3,843,715.00","1,067.90","11,855.30","3,777,159.90",994,"361,547.60","1,825.20","1,796.90",475.9
7/30/1998,290,262.8,"41,409.10",437.4,"12,336.60","2,401.20","3,755,500.00","1,065.20","11,774.00","3,766,517.40",993,"358,005.00","1,820.00","1,771.90",472
7/31/1998,288.9,262.4,"41,704.10",435.4,"12,287.70","2,391.70","3,798,375.60","1,061.00","11,799.50","3,753,198.40",989.2,"355,429.80","1,814.30","1,773.50",475.6
8/3/1998,286.2,260.8,"41,700.60",433.2,"12,171.40","2,369.30","3,762,899.20","1,051.00","11,689.20","3,718,233.30",974.6,"355,541.30","1,798.20","1,768.50",475.1
8/4/1998,286.1,260.6,"41,505.90",433,"12,162.10","2,368.90","3,704,993.10","1,050.80","11,665.70","3,718,441.80",978.6,"354,906.90","1,797.90","1,769.50",472.9
8/5/1998,287.9,260.5,"41,518.00",436,"12,227.80","2,382.70","3,670,723.80","1,057.40","11,775.10","3,741,146.40",980.6,"363,617.60","1,809.80","1,772.00",473.3
8/6/1998,287.8,259.9,"41,614.40",438.7,"12,229.30","2,382.90","3,669,447.50","1,057.10","12,022.80","3,738,694.10",984.4,"383,637.10","1,809.10","1,796.00",476.4
8/7/1998,285.7,258.6,"41,657.90",434.4,"12,170.80","2,365.60","3,642,674.40","1,049.40","11,999.40","3,971,656.90",977.2,"378,981.00","1,796.60","1,795.60",475.5
8/10/1998,285.6,259.6,"41,847.50",433.5,"12,186.60","2,364.70","3,741,358.10","1,049.00","11,966.60","3,963,289.40",976.9,"382,275.40","1,796.90","1,796.40",477
8/11/1998,284.8,259.1,"41,905.40",433.1,"12,216.50","2,358.10","3,773,597.40","1,046.10","12,089.80","3,960,449.20",972,"381,489.30","1,794.50","1,818.50",480.4
8/12/1998,285.1,258.4,"41,618.70",432.1,"12,242.90","2,360.20","3,748,404.90","1,047.00","11,929.30","3,964,188.70",975.7,"379,543.80","1,807.90","1,807.20",478
8/13/1998,283.4,258.3,"41,142.60",429.7,"12,213.10","2,346.50","3,698,368.70","1,040.90","11,846.10","3,940,962.00",970.5,"377,913.80","1,792.50","1,789.70",474.7
8/14/1998,284.4,261,"41,394.40",431.9,"12,259.10","2,354.80","3,661,648.70","1,044.60","11,880.80","3,954,888.70",973.9,"376,687.70","1,820.20","1,793.10",478.4
8/17/1998,284.2,260.3,"41,446.10",433.2,"12,273.90","2,352.70","3,637,118.80","1,043.60","11,863.30","3,951,408.70",973.2,"379,056.00","1,875.40","1,787.30",479.7
8/18/1998,284.3,260.9,"41,246.10",434.2,"12,315.10","2,353.60","3,567,337.50","1,044.10","11,839.00","3,952,663.80",973.3,"374,499.40","1,975.50","1,779.40",481.1
8/19/1998,285.5,262.5,"41,089.20",437.8,"12,426.40","2,363.90","3,340,350.00","1,048.60","11,834.00","3,956,625.90",977.4,"372,292.00","1,998.50","1,810.10",478.7
8/20/1998,285.3,262.2,"40,565.40",436.4,"12,208.00","2,362.30","3,309,477.70","1,047.90","11,690.20","3,967,521.00",971.7,"370,889.80","2,039.90","1,811.70",482.8
8/21/1998,283.5,260.9,"41,175.50",435.7,"12,068.60","2,347.40","3,316,950.00","1,041.30","11,793.60","3,942,636.30",970.9,"368,691.80","2,041.20","1,803.10",487.7
8/24/1998,284.5,261,"40,916.80",440.4,"12,081.30","2,355.60","3,285,975.00","1,044.80","11,849.40","3,956,561.40",974.6,"371,414.80","2,076.90","1,796.60",490.7
8/25/1998,283.1,260.1,"40,965.80",438.7,"12,029.60","2,343.70","3,127,700.30","1,039.60","11,739.50","3,936,521.00",971.2,"370,087.60","2,533.30","1,775.50",490.3
8/26/1998,283.2,261.4,"40,961.90",441.9,"12,031.00","2,344.50","3,171,278.90","1,040.00","11,828.60","3,937,906.80",964.4,"370,360.10","2,534.20","1,806.50",493.7
8/27/1998,278.5,257.2,"39,739.20",440.2,"11,834.90","2,306.00","3,105,275.00","1,022.90","11,666.40","3,873,237.70",951.1,"367,341.50","4,038.30","1,836.70",500.6
8/28/1998,273.4,248.3,"39,170.00",431.6,"11,629.10","2,263.80","3,062,078.90","1,004.30","11,517.00","3,802,199.70",939.5,"365,399.00","3,144.10","1,768.90",483
8/31/1998,273.4,246.3,"38,601.30",427.7,"11,625.00","2,263.80","3,062,078.90","1,004.20","11,455.50","3,802,311.60",932.6,"369,226.60","2,720.30","1,756.70",477.7
9/1/1998,279,249.4,"38,064.00",431.5,"11,864.80","2,310.10","3,082,950.00","1,024.70","11,229.80","3,880,081.60",949.3,"378,045.00","3,278.30","1,763.20",480.4
9/2/1998,280.2,250.5,"38,614.50",433.3,"11,912.70","2,319.60","3,053,633.90","1,029.00","11,388.10","3,896,184.70",957.1,"375,540.90","3,501.90","1,740.40",480.3
9/3/1998,279.2,245.9,"37,551.20",429.5,"11,867.40","2,311.40","3,084,606.40","1,025.30","11,375.40","3,882,279.30",954.4,"371,269.40","4,968.90","1,734.20",481.5
9/4/1998,285,252.6,"38,285.50",436.1,"12,130.30","2,359.70","3,120,750.00","1,046.80","11,623.70","3,963,640.00",974.4,"382,755.00","5,635.90","1,774.10",485.5
9/7/1998,288.3,254,"37,956.80",438.3,"12,265.00","2,386.70","3,095,084.40","1,058.70","11,713.00","4,008,839.30",981.2,"387,263.90","6,485.60","1,774.20",487.7
9/8/1998,285.4,252.1,"37,752.70",435.8,"12,148.00","2,363.10","3,381,988.80","1,048.20","11,587.20","3,969,082.70",970.6,"387,287.70","6,164.90","1,778.80",483.7
9/9/1998,283.5,249.8,"38,856.70",431.6,"12,056.50","2,346.90","3,401,399.40","1,041.10","11,621.50","3,942,083.40",965.4,"385,917.10","4,280.00","1,767.30",483
9/10/1998,290.5,251.2,"38,960.40",439.3,"12,337.50","2,405.30","3,500,525.00","1,066.70","11,824.80","4,040,134.60",990.3,"397,549.30","3,834.60","1,821.40",486.8
9/11/1998,293.4,253.1,"38,442.00",443.9,"12,469.60","2,428.60","3,490,863.30","1,077.50","11,998.00","4,079,641.00",998.5,"401,155.90","3,402.90","1,837.80",487.3
9/14/1998,290.2,252.5,"38,612.60",439.7,"12,338.60","2,402.50","3,351,809.40","1,065.90","11,856.10","4,032,909.00",988.4,"403,523.00","2,481.20","1,806.50",487.7
9/15/1998,290.7,250.5,"38,585.20",437.2,"12,349.70","2,406.20","3,226,213.90","1,067.60","11,858.50","4,041,656.00",989.3,"401,532.80","3,197.20","1,787.50",488
9/16/1998,288.3,249.2,"38,884.90",433.8,"12,240.50","2,386.30","3,228,400.00","1,058.70","11,753.40","3,997,620.40",981.2,"396,487.90","3,877.00","1,762.70",486.1
9/17/1998,290.5,249.6,"38,420.10",442.5,"12,350.60","2,404.90","3,227,455.00","1,067.00","11,813.20","4,040,134.60",990.3,"401,906.80","4,313.90","1,787.30",489.2
9/18/1998,290.1,250.8,"38,532.50",443.4,"12,335.00","2,401.50","3,220,108.40","1,065.50","11,799.80","4,034,446.20",988.9,"402,078.40","5,511.90","1,781.90",491.7
9/21/1998,293,251.9,"39,088.30",446.6,"12,448.90","2,425.20","3,251,744.50","1,076.00","11,923.10","4,074,205.20",998.6,"407,932.80","5,749.10","1,794.20",499.7
9/22/1998,288.9,248.8,"39,073.70",441.6,"12,280.40","2,391.70","3,206,788.90","1,061.10","11,736.60","4,017,588.30",984.9,"404,026.50","4,766.90","1,713.20",495.6
9/23/1998,288.9,249.1,"39,392.90",440.6,"12,289.10","2,391.70","3,199,566.40","1,061.10","11,664.30","4,017,586.90",985.2,"405,037.70","4,593.50","1,721.90",499.4
9/24/1998,292.7,251.1,"39,738.40",442.2,"12,447.80","2,423.10","3,205,064.50","1,075.00","11,605.60","4,070,314.40",998.1,"407,584.70","4,661.10","1,690.30",502.1
9/25/1998,298.1,254.6,"40,352.30",450.8,"12,672.20","2,467.70","3,234,383.40","1,094.90","11,581.20","4,144,780.50","1,016.50","413,315.50","4,805.40","1,736.40",506.3
9/28/1998,292.3,251,"39,851.20",441.8,"12,431.20","2,419.30","3,170,912.50","1,073.40","11,456.20","4,059,626.00",996.2,"404,079.40","4,681.30","1,709.70",500.2
9/29/1998,296,253.8,"39,667.00",445.2,"12,574.10","2,450.40","3,182,000.00","1,087.20","11,536.60","4,115,585.10","1,012.30","405,964.00","4,776.00","1,725.00",495.4
9/30/1998,293.9,251,"39,998.80",448.5,"12,460.10","2,432.50","3,144,193.40","1,079.30","11,615.90","4,085,687.00","1,002.00","408,671.70","4,708.90","1,727.80",496.1
10/1/1998,297.6,251,"40,354.50",456.2,"12,619.10","2,463.50","3,214,078.40","1,093.10","11,789.40","4,137,714.00","1,013.00","413,247.10","4,772.80","1,803.50",498.7
10/2/1998,300.8,251.6,"40,517.70",466.6,"12,754.80","2,490.00","3,263,677.90","1,104.80","11,881.60","4,182,327.60","1,023.90","417,585.30","4,808.40","1,836.40",504.7
10/5/1998,298.8,249.6,"40,152.00",463.4,"12,670.00","2,473.10","3,166,750.00","1,097.30","11,682.60","4,153,705.10","1,018.40","414,665.00","4,711.30","1,808.90",501.7
10/6/1998,294.7,246.8,"38,879.10",457,"12,490.20","2,439.10","2,961,231.50","1,082.30","11,457.50","4,096,813.90","1,004.80","408,974.10","4,677.60","1,769.40",501.5
10/7/1998,298,245.8,"36,816.40",454.4,"12,631.50","2,466.80","2,860,800.00","1,094.60","11,562.40","4,143,393.60","1,016.20","411,538.00","4,782.30","1,750.80",481
10/8/1998,300.3,246.8,"35,663.70",462.9,"12,720.10","2,485.40","2,747,287.50","1,102.80","11,595.70","4,174,556.70","1,023.50","408,535.10","4,849.00","1,740.00",486.9
10/9/1998,298.7,249.4,"34,992.70",463.1,"12,648.50","2,472.60","2,733,104.60","1,097.10","11,455.10","4,153,130.00","1,018.20","398,017.70","4,903.20","1,731.00",486.1
10/12/1998,296.5,250,"35,053.70",456.6,"12,545.80","2,453.90","2,660,638.30","1,088.90","11,337.70","4,121,842.20","1,010.50","391,017.50","4,795.10","1,713.50",473.7
10/13/1998,295.6,247.4,"35,362.50",456.7,"12,513.60","2,446.40","2,659,948.20","1,085.50","11,310.70","4,109,325.30","1,006.10","398,253.40","4,654.90","1,717.10",469.7
10/14/1998,295.3,248.2,"35,102.30",456.4,"12,495.60","2,444.40","2,606,020.80","1,084.70","11,246.50","4,105,846.30","1,006.60","398,064.10","4,278.90","1,677.30",468.1
10/15/1998,298.2,247.6,"34,967.00",461.2,"12,614.00","2,468.00","2,593,904.20","1,095.10","11,314.80","4,145,477.50","1,016.30","397,881.10","4,859.80","1,687.50",471.4
10/16/1998,298,247.2,"34,532.40",459.8,"12,606.30","2,466.30","2,398,497.10","1,094.40","11,304.20","4,142,573.00","1,015.70","394,336.80","5,057.70","1,708.70",472.2
10/19/1998,298.6,248.6,"34,228.70",462.5,"12,631.60","2,471.30","2,343,616.00","1,096.60","11,374.70","4,150,920.50","1,017.70","395,877.00","5,493.30","1,695.80",472.2
10/20/1998,295.4,247.9,"34,761.20",454.6,"12,492.80","2,445.30","2,304,119.20","1,085.00","11,240.00","4,107,120.70","1,004.20","392,291.10","5,228.60","1,689.70",470.2
10/21/1998,295.3,248.7,"34,653.50",456.9,"12,483.20","2,444.00","2,125,800.00","1,084.50","11,175.20","4,105,163.20","1,006.50","391,058.60","5,060.60","1,693.30",471
10/22/1998,292.9,245.4,"34,490.40",453,"12,382.30","2,424.70","2,260,455.00","1,075.90","11,027.70","4,072,486.80",998.4,"387,433.40","4,913.40","1,672.50",469
10/23/1998,292.3,244.3,"34,541.00",450.8,"12,359.30","2,419.20","2,381,837.50","1,073.40","10,966.70","4,063,908.30",997.4,"384,674.10","4,939.00","1,672.80",471
10/26/1998,291.5,245,"34,573.30",450.6,"12,317.40","2,412.50","2,200,447.10","1,070.50","10,945.40","4,052,901.90",993.8,"383,111.00","4,903.60","1,661.30",472
10/27/1998,293,248.4,"34,705.90",451.4,"12,382.20","2,425.30","2,285,400.00","1,076.20","10,959.70","4,074,459.00","1,000.00","386,613.50","4,981.00","1,693.20",477.1
10/28/1998,293.2,248.3,"34,571.20",452.3,"12,385.60","2,426.60","2,242,596.80","1,076.70","10,812.80","4,076,547.70",997.9,"386,957.90","4,939.60","1,684.20",475.3
10/29/1998,294,248,"34,305.40",455.4,"12,443.60","2,433.60","2,205,000.00","1,079.90","10,819.20","4,088,245.40","1,008.40","386,389.50","4,877.50","1,679.50",471.2
10/30/1998,292.3,247.5,"34,061.70",452.2,"12,381.80","2,419.60","2,221,478.50","1,073.60","10,740.60","4,064,597.70","1,002.60","385,689.60","4,881.40","1,639.80",469.7
11/2/1998,292.7,247,"33,625.40",450.6,"12,380.50","2,422.90","2,326,964.60","1,075.10","10,727.50","4,070,169.10",998.9,"386,071.20","4,771.00","1,647.90",468.3
11/3/1998,288.6,244.7,"33,271.20",440,"12,212.80","2,389.00","2,460,313.80","1,060.00","10,577.20","4,013,154.50",984.1,"379,364.50","4,595.80","1,624.80",461
11/4/1998,289.4,246.9,"33,783.10",441.1,"12,243.80","2,395.60","2,561,189.10","1,062.90","10,577.60","4,020,344.80",986.5,"379,620.30","4,523.30","1,612.00",460.5
11/5/1998,290.6,246.3,"34,019.10",441.4,"12,295.30","2,405.50","2,462,833.80","1,067.40","10,569.10","4,037,016.80",989.4,"382,429.40","4,466.50","1,623.80",459.4
11/6/1998,293.3,249.2,"34,700.30",448.6,"12,406.60","2,427.90","2,434,388.40","1,077.30","10,745.00","4,076,571.50",998.5,"384,662.70","4,678.10","1,608.80",462.8
11/9/1998,292.1,251.9,"35,425.60",448,"12,346.40","2,417.50","2,467,820.90","1,072.70","10,754.00","4,056,455.50",996.7,"384,016.30","4,658.20","1,626.70",461.5
11/10/1998,292.3,251.6,"35,791.90",451.3,"12,358.90","2,419.10","2,352,612.50","1,073.40","10,813.30","4,062,279.00",997.4,"384,747.10","4,749.10","1,651.30",468.5
11/11/1998,293.5,251.8,"35,748.30",453.8,"12,410.60","2,429.50","2,289,300.00","1,078.00","10,771.50","4,079,654.50",999.4,"386,055.20","4,754.70","1,675.00",465.3
11/12/1998,294.5,254.8,"36,473.50",456.1,"12,464.80","2,437.30","2,355,599.60","1,081.50","10,894.70","4,092,852.40","1,004.10","387,731.60","5,329.50","1,694.60",466.8
11/13/1998,297.1,256.6,"36,313.00",461,"12,569.60","2,459.40","2,287,668.90","1,091.30","10,948.10","4,128,797.90","1,013.10","391,280.50","5,407.20","1,706.90",464.7
11/16/1998,294.9,251.2,"35,320.10",458.9,"12,488.40","2,440.70","2,255,601.40","1,083.00","10,762.00","4,097,402.50","1,004.10","388,096.10","5,535.80","1,670.40",460.5
11/17/1998,293.8,250.7,"35,533.60",455.5,"12,472.50","2,432.00","2,212,312.50","1,079.10","10,709.00","4,082,811.30","1,002.70","383,247.10","5,464.70","1,673.20",463.8
11/18/1998,296.5,252.8,"35,972.90",460.8,"12,591.60","2,454.40","2,253,400.00","1,089.00","10,754.10","4,120,464.90","1,011.90","383,967.50","5,506.00","1,682.60",460.4
11/19/1998,296.4,254.5,"35,206.40",458.9,"12,574.10","2,453.20","2,259,667.60","1,088.50","10,742.70","4,118,083.50","1,010.20","381,550.40","5,215.80","1,673.00",459.1
11/20/1998,295.6,255.2,"35,545.90",457.1,"12,532.00","2,446.90","2,224,388.90","1,085.70","10,671.20","4,104,994.30","1,007.60","373,638.20","5,187.80","1,663.50",459.2
11/23/1998,295.5,257.5,"35,752.50",457.2,"12,535.10","2,446.10","2,223,637.50","1,085.40","10,682.30","4,103,487.30","1,007.70","368,045.30","5,378.10","1,680.00",460.7
11/24/1998,296.5,258.4,"35,766.70",459.1,"12,576.10","2,454.00","2,267,842.10","1,088.90","10,740.40","4,116,798.40","1,011.70","371,600.00","5,336.10","1,683.20",461.2
11/25/1998,296.3,258.2,"36,127.80",458.8,"12,570.50","2,452.70","2,229,656.00","1,088.30","10,703.80","4,114,590.30","1,011.20","369,930.30","5,318.60","1,682.80",462.9
11/26/1998,296.4,258.2,"36,303.10",452.2,"12,593.30","2,453.50","2,220,035.30","1,088.70","10,676.30","4,115,810.10","1,010.70","367,980.50","5,350.00","1,688.00",464.9
11/27/1998,296.2,258.7,"36,425.00",455.7,"12,599.70","2,451.60","2,176,701.80","1,087.80","10,699.90","4,112,336.30","1,009.90","367,966.30","5,360.30","1,688.80",466.5
11/30/1998,294.7,254.8,"36,224.50",450.7,"12,548.30","2,439.60","2,188,147.10","1,082.40","10,638.70","4,091,914.10","1,006.20","367,196.10","5,437.20","1,676.80",468.7
12/1/1998,293.3,251.6,"35,759.10",449.6,"12,487.20","2,428.00","2,192,416.00","1,077.30","10,596.90","4,075,110.40","1,000.20","365,011.60","5,484.70","1,660.10",465.2
12/2/1998,294.2,251.6,"35,450.90",451.9,"12,524.90","2,435.00","2,191,416.80","1,080.40","10,611.50","4,086,480.70","1,004.30","364,304.70","5,647.70","1,663.40",464.9
12/3/1998,292.9,250.6,"34,775.90",449.8,"12,463.70","2,424.20","2,214,677.00","1,075.60","10,529.40","4,068,296.60",998.6,"359,253.60","5,857.00","1,679.60",468.9
12/4/1998,292.3,250.4,"34,644.80",446.4,"12,438.80","2,419.60","2,206,863.50","1,073.70","10,524.30","4,061,068.00",996.7,"355,085.80","6,196.80","1,718.70",473.7
12/7/1998,295.6,253.3,"35,349.20",453.7,"12,583.00","2,446.40","2,216,623.50","1,085.60","10,632.40","4,106,516.40","1,009.10","357,171.90","6,221.30","1,748.30",476.5
12/8/1998,294.4,251.5,"35,201.40",454.8,"12,537.00","2,436.90","2,182,239.30","1,081.40","10,583.70","4,090,540.00","1,003.90","357,843.10","6,153.00","1,769.10",478.2
12/9/1998,294.2,250.9,"34,650.90",453.8,"12,524.10","2,435.20","2,206,499.60","1,080.60","10,532.40","4,087,638.10","1,003.20","357,452.90","6,075.20","1,758.60",477.2
12/10/1998,294,249.4,"34,475.90",453.2,"12,517.90","2,433.10","2,197,275.90","1,079.70","10,513.10","4,084,288.80","1,002.40","354,650.60","6,175.90","1,749.10",474.5
12/11/1998,290.8,245.9,"34,033.80",448.4,"12,381.50","2,407.10","2,180,998.50","1,068.10","10,410.60","4,151,553.40",991.6,"351,140.80","6,194.00","1,734.00",469.2
12/14/1998,291.4,246.2,"33,634.80",448.5,"12,409.30","2,412.10","2,192,784.30","1,070.30","10,445.20","4,048,711.30",993.7,"350,699.80","6,237.40","1,753.20",470
12/15/1998,292.6,248.2,"34,049.90",451.1,"12,448.40","2,421.70","2,274,574.70","1,074.50","10,571.30","4,064,688.00",997.2,"354,424.10","6,377.60","1,763.30",469
12/16/1998,294.1,250.6,"34,050.90",453,"12,511.70","2,434.50","2,279,273.90","1,080.20","10,712.60","4,086,226.90","1,002.90","355,493.20","6,499.60","1,764.70",473.9
12/17/1998,293.3,249.7,"34,022.80",452.2,"12,479.20","2,427.90","2,302,403.50","1,077.30","10,778.80","4,074,813.10","1,003.80","354,760.70","6,423.30","1,726.10",470.6
12/18/1998,291.6,248.1,"33,727.90",449.4,"12,406.10","2,413.80","2,274,478.90","1,071.10","10,628.80","4,051,075.70",997.9,"352,325.50","6,386.00","1,729.20",469.6
12/21/1998,289.7,247.8,"33,622.60",448.4,"12,326.10","2,397.70","2,215,821.80","1,063.90","10,472.30","4,023,263.20",987.7,"345,842.00","6,191.30","1,710.50",468.3
12/22/1998,287.3,246.1,"33,592.50",445.8,"12,218.20","2,377.90","2,226,187.50","1,055.00","10,455.90","3,990,623.10",979.5,"345,274.50","6,003.50","1,699.90",467.3
12/23/1998,285.8,244.6,"33,137.10",444,"12,156.80","2,365.90","2,214,948.50","1,049.70","10,397.40","3,970,190.60",974.6,"344,817.50","5,887.50","1,694.90",466.5
12/24/1998,285.8,245.5,"33,182.80",442.9,"12,155.80","2,366.00","2,243,528.50","1,049.70","10,388.80","3,969,759.70",974.6,"345,046.10","5,801.70","1,690.60",468.5
12/25/1998,285.8,245.5,"33,182.80",442.9,"12,155.80","2,366.00","2,243,528.50","1,049.70","10,388.80","3,969,759.70",974.6,"345,046.10","5,801.70","1,690.60",468.5
12/28/1998,285.8,245.4,"33,072.80",443.3,"12,150.80","2,365.90","2,272,108.50","1,049.70","10,538.90","3,969,762.60",974.6,"345,603.40","6,087.50","1,680.50",471.1
12/29/1998,287,245.3,"33,052.30",445.3,"12,204.70","2,375.50","2,281,252.10","1,054.00","10,617.20","3,986,312.50",979.8,"347,066.00","6,054.60","1,686.60",469.6
12/30/1998,287.8,246,"33,015.00",446.4,"12,240.10","2,382.60","2,331,178.40","1,057.10","10,547.90","3,998,118.30",981.4,"345,503.70","6,058.20","1,689.40",469.5
12/31/1998,287.8,245.1,"32,463.80",442.1,"12,230.40","2,382.70","2,288,008.50","1,057.10","10,457.20","3,998,402.70",981.4,"346,079.30","6,202.10","1,693.10",469.2
1/1/1999,287.8,245.1,"32,463.80",442.1,"12,230.40","2,382.70","2,288,008.50","1,057.10","10,457.20","3,998,402.70",981.4,"346,079.30","6,202.10","1,693.10",469.2
1/4/1999,287.2,243.4,"32,346.00",437.9,"12,220.80","2,377.40","2,297,199.20","1,054.70","10,394.80","3,988,799.30",978.8,"340,631.60","6,162.20","1,688.10",464
1/5/1999,287.2,243.7,"32,048.80",436.8,"12,218.20","2,377.50","2,261,305.50","1,054.70","10,366.10","3,988,799.30",979.2,"334,386.10","6,575.70","1,656.10",461.7
1/6/1999,287.7,245.4,"32,386.50",434.3,"12,226.60","2,381.60","2,283,221.10","1,056.50","10,470.50","3,995,744.80",980.5,"332,954.80","6,728.10","1,635.30",457.1
1/7/1999,290,248.4,"32,225.00",438.5,"12,326.90","2,400.70","2,297,853.40","1,065.00","10,520.80","4,026,245.00",988.4,"333,297.50","6,770.30","1,697.70",458.6
1/8/1999,290.9,251.8,"32,417.90",440.5,"12,369.40","2,408.50","2,319,926.70","1,068.50","10,594.60","4,039,436.00",991.6,"341,080.10","6,785.20","1,688.70",459.4
1/11/1999,291.2,252.4,"31,828.50",438.9,"12,377.20","2,410.60","2,314,641.70","1,069.40","10,552.70","4,043,926.60",992.5,"341,373.30","6,812.90","1,738.20",454.1
1/12/1999,289.8,251.1,"32,399.60",436.9,"12,317.20","2,399.40","2,332,888.40","1,064.40","10,556.00","4,024,305.00",988.2,"340,080.10","6,695.80","1,749.80",451.3
1/13/1999,285.5,243.9,"32,442.80",436.2,"12,129.50","2,363.40","2,454,869.60","1,048.50","10,575.90","3,963,758.00",973.4,"334,975.50","6,465.40","1,747.00",451.8
1/14/1999,285.7,244.1,"32,372.70",436,"12,139.80","2,364.90","2,463,730.40","1,049.20","10,573.30","3,966,820.20",974.1,"338,780.80","6,470.00","1,771.00",451.1
1/15/1999,286,246.7,"32,554.00",436.6,"12,152.90","2,367.40","2,430,574.60","1,050.30","10,437.20","3,970,415.10",975.1,"338,421.80","6,558.30","1,745.70",451.2
1/18/1999,286.8,247.3,"32,775.50",438,"12,184.00","2,374.00","2,415,868.80","1,053.20","10,442.00","3,981,093.60",977.8,"338,723.40","6,717.10","1,712.00",451.9
